181,Crown of the Pale King,890,+# to maximum Life,60,80,0.2,0.2,0.2,-8.4
182,Crown of the Tyrant,891,Has 1 Socket,1,1,,,,
182,Crown of the Tyrant,892,+# to maximum Life,50,175,1185.6,1482,1185.6,-298474.8
182,Crown of the Tyrant,893,Nearby Enemies have #% to all Resistances,-10,-10,,,,
182,Crown of the Tyrant,894,You and Nearby Allies have # to # added Fire Damage per Red Socket,80,80,,,,
182,Crown of the Tyrant,895,You and Nearby Allies have # to # added Cold Damage per Green Socket,72,72,,,,
182,Crown of the Tyrant,896,You and Nearby Allies have # to # added Lightning Damage per Blue Socket,80,80,,,,
182,Crown of the Tyrant,897,You and Nearby Allies have # to # added Chaos Damage per White Socket,54,54,,,,
183,Crown of Thorns,898,+# to maximum Energy Shield (Local),150,225,0.2,0.64,0.2,-29.96
183,Crown of Thorns,899,Reflects # Physical Damage to Melee Attackers,5,5,,,,
183,Crown of Thorns,900,+# Physical Damage taken from Attack Hits,25,25,,,,
183,Crown of Thorns,901,Pain Attunement,1,1,,,,
184,Crystallised Omniscience,902,Modifiers to Attributes instead apply to Omniscience,1,1,,,,
184,Crystallised Omniscience,903,+#% to all Elemental Resistances per 15 Omniscience,1,1,,,,
184,Crystallised Omniscience,904,Penetrate #% Elemental Resistances per 15 Omniscience,1,1,,,,
184,Crystallised Omniscience,905,Attribute Requirements can be satisfied by #% of Omniscience,15,25,4,4,4,-88
185,Curtain Call,906,+# to maximum Life,23,23,,,,
185,Curtain Call,907,#% increased Mine Throwing Speed,-15,-10,1,1,1,-12
185,Curtain Call,908,Mines have #% increased Detonation Speed,40,50,1,1,1,-22
185,Curtain Call,909,Skills which throw Mines throw up to 1 additional Mine if you have at least 800 Dexterity,1,1,,,,
185,Curtain Call,910,Skills which throw Mines throw up to 1 additional Mine if you have at least 800 Intelligence,1,1,,,,
186,Cybil's Paw,911,+# to maximum Mana,30,40,0.2,0.39,0.28,-4.210000000000001
186,Cybil's Paw,912,#% increased Cast Speed,15,20,0.2,1,0.26,-1.6
186,Cybil's Paw,913,#% increased Spell Damage per 5% Chance to Block Attack Damage,8,8,,,,
186,Cybil's Paw,914,Gain # Life per Enemy Hit with Spells,15,20,0.2,0.74,0.22,-1.86
187,Cyclopean Coil,915,+# to maximum Life,60,80,2,3,2,-83
187,Cyclopean Coil,916,#% increased Attributes,5,15,2,3,2,-43
187,Cyclopean Coil,917,Cannot be Ignited if Strength is higher than Dexterity,1,1,,,,
187,Cyclopean Coil,918,Cannot be Frozen if Dexterity is higher than Intelligence,1,1,,,,
187,Cyclopean Coil,919,Cannot be Shocked if Intelligence is higher than Strength,1,1,,,,
187,Cyclopean Coil,920,#% increased Damage per 5 of your lowest Attribute,1,1,,,,
188,Dance of the Offered,921,+# to maximum Mana,50,60,5,5,9.5,-110
188,Dance of the Offered,922,#% increased Movement Speed,25,25,,,,
188,Dance of the Offered,923,You have Onslaught while not on Low Mana,1,1,,,,
188,Dance of the Offered,924,The Agnostic,1,1,,,,
188,Dance of the Offered,925,+#% to Lightning Resistance,25,30,5,5,7,-60
189,Daresso's Courage,926,#% increased Armour and Evasion (Local),200,250,1,1.5,1,-101.5
189,Daresso's Courage,927,+#% Chance to Block Spell Damage while on Low Life,30,30,,,,
189,Daresso's Courage,928,+#% to all Elemental Resistances,20,30,1,1.5,1,-21.5
189,Daresso's Courage,929,+#% Chance to Block Attack Damage if you have Blocked Spell Damage Recently,100,100,,,,
189,Daresso's Courage,930,+#% chance to Block Spell Damage if you have Blocked Attack Damage Recently,100,100,,,,
190,Daresso's Defiance,931,#% increased Armour and Evasion (Local),180,220,2,2,2,-164
190,Daresso's Defiance,932,+# to maximum Life,60,90,2,2,2,-124
190,Daresso's Defiance,933,#% of Attack Damage Leeched as Life,2,2,,,,
190,Daresso's Defiance,934,You gain an Endurance Charge on Kill,100,100,,,,
190,Daresso's Defiance,935,You lose all Endurance Charges when Hit,100,100,,,,
190,Daresso's Defiance,936,You gain Onslaught for # second per Endurance Charge when Hit,5,5,,,,
190,Daresso's Defiance,937,#% increased Effect of Onslaught on you,100,100,,,,
191,Daresso's Passion,938,Adds # to # Physical Damage (Local),35,44,0.2,1,1,-3.2
191,Daresso's Passion,939,Adds # to # Cold Damage (Local),35,44,0.2,1,1,-3.2
191,Daresso's Passion,940,#% chance to gain a Frenzy Charge on Kill,25,25,,,,
191,Daresso's Passion,941,#% increased Frenzy Charge Duration,-20,-20,,,,
191,Daresso's Passion,942,#% increased Damage while you have no Frenzy Charges,60,80,0.2,0.2,0.2,-8.4
192,Daresso's Salute,943,+# metres to Melee Strike Range,0.2,0.2,,,,
192,Daresso's Salute,944,#% increased Movement Speed when on Full Life,10,10,,,,
192,Daresso's Salute,945,#% increased maximum Energy Shield,-50,-50,,,,
192,Daresso's Salute,946,+#% to Fire Resistance,30,40,0.4,1,1,-8.200000000000001
192,Daresso's Salute,947,+#% to Cold Resistance,30,40,0.4,0.54,1,-8.66
192,Daresso's Salute,948,#% increased Melee Damage when on Full Life,60,60,,,,
193,Darkness Enthroned,949,Has # Abyssal Sockets,1,1,,,,
193,Darkness Enthroned,950,#% increased Effect of Socketed Abyss Jewels,50,100,9,47.5,10,-879.5
194,Darkray Vectors,951,#% increased Movement Speed per Frenzy Charge,5,5,,,,
194,Darkray Vectors,952,#% increased Evasion Rating per Frenzy Charge,10,10,,,,
194,Darkray Vectors,953,+# to Maximum Frenzy Charges,1,1,,,,
194,Darkray Vectors,954,+#% to Lightning Resistance,20,40,1,1,1,-42
194,Darkray Vectors,955,#% increased Light Radius,-25,-25,,,,
194,Darkray Vectors,956,#% increased Frenzy Charge Duration,-40,-40,,,,
194,Darkray Vectors,957,#% increased Armour and Evasion (Local),40,70,1,1,1,-62
195,Darkscorn,958,#% increased Physical Damage,60,80,4.5,6,5,-187.5
195,Darkscorn,959,#% increased Attack Speed (Local),20,20,,,,
195,Darkscorn,960,#% increased Global Accuracy Rating,15,30,4.5,6,5,-142.5
195,Darkscorn,961,#% of Physical Damage Converted to Chaos Damage,25,25,,,,
195,Darkscorn,962,#% of Physical Damage from Hits taken as Chaos Damage,25,25,,,,
195,Darkscorn,963,Adds # to # Physical Damage (Local),20,25,4.5,6,6,-52.5
195,Darkscorn,964,#% chance for Poisons inflicted with this Weapon to deal 300% more Damage,20,20,,,,
196,Dawnbreaker,965,#% increased Armour (Local),150,250,2,2,2,-404
196,Dawnbreaker,966,+#% Chance to Block (Shields),20,25,2,2,2,-24
196,Dawnbreaker,967,+#% Chance to Block Attack Damage for every 200 Fire Damage taken from Hits Recently,-1,-1,,,,
196,Dawnbreaker,968,#% of Cold Damage taken as Fire Damage,10,20,2,2,2,-44
196,Dawnbreaker,969,#% of Lightning Damage taken as Fire Damage,10,20,2,2,2,-44
196,Dawnbreaker,970,#% of Physical Damage taken as Fire Damage,10,20,2,2,2,-44
196,Dawnbreaker,971,Scorch Enemies in Close Range when you Block,100,100,,,,
197,Dawnstrider,972,+# to maximum Life,80,100,1,1,1,-42
197,Dawnstrider,973,#% increased Movement Speed,30,30,,,,
197,Dawnstrider,974,Socketed Slam Gems are Supported by Level 25 Earthbreaker,1,1,,,,
197,Dawnstrider,975,#% of Damage from Hits is taken from your nearest Totem's Life before you,3,5,1,1,1,-6
197,Dawnstrider,976,Ancestral Bond,4000,4000,,,,
198,Dead Reckoning,977,Skeletons gain Added Chaos Damage equal to #% of Maximum Energy Shield on your Equipped Shield,20,30,1,1,1,-22
199,Death and Taxes,978,Map Bosses deal #% increased Damage,27.5,32.5,1,1,,-12.0
199,Death and Taxes,979,Unique Boss gives #% increased Experience,20000,20000,,,,
199,Death and Taxes,980,Unique Boss drops # additional Currency Items,12,20,1,1,1,-18
200,Death Rush,981,Recover #% of Life on Kill,3,5,17.5,25,20,-97.5
200,Death Rush,982,Gain Adrenaline for # second on Kill,1,3,17,303,17.5,184
201,Death's Door,983,+# to Strength,20,40,40,90,47.5,-1630
201,Death's Door,984,+# to Maximum Endurance Charges,1,1,,,,
201,Death's Door,985,+#% to all Elemental Resistances,10,15,40,87.5,40,-432.5
201,Death's Door,986,Bleeding cannot be inflicted on you,1,1,,,,
201,Death's Door,987,#% reduced Elemental Ailment Duration on you,-50,-50,,,,
201,Death's Door,988,#% increased Movement Speed,25,25,,,,
201,Death's Door,989,#% increased Armour and Energy Shield (Local),200,200,,,,
202,Death's Hand,990,Adds # to # Physical Damage (Local),60,87,0.2,1,0.95,-10.4
202,Death's Hand,991,#% increased Critical Strike Chance,25,50,0.2,0.2,0.2,-10.400000000000002
202,Death's Hand,992,#% chance to gain a Power Charge when you Stun,30,30,,,,
202,Death's Hand,993,Gain Unholy Might for 4 seconds on Critical Strike,1,1,,,,
203,Death's Harp,994,#% increased Physical Damage,90,105,2,4.5,3.5,-61.5
203,Death's Harp,995,+#% to Global Critical Strike Multiplier,50,50,,,,
203,Death's Harp,996,Bow Attacks fire # additional Arrows,2,2,,,,
203,Death's Harp,997,#% increased Attack Speed (Local),10,10,,,,
204,Death's Oath,998,You take # Chaos Damage per second for # seconds on Kill,226.5,226.5,,,,
204,Death's Oath,999,#% increased Armour (Local),180,220,2,2,2,-164
204,Death's Oath,1000,+# to all Attributes,40,50,2,2,2,-44
204,Death's Oath,1001,#% of Attack Damage Leeched as Life,1,1,,,,
204,Death's Oath,1002,Gore Footprints,1,1,,,,
204,Death's Oath,1003,#% increased Attack Speed,10,15,2,2,2,-24
204,Death's Oath,1004,Trigger Level # Death Aura when Equipped,20,20,,,,
204,Death's Oath,1005,+# to maximum Life,60,70,2,2,2,-44
205,Debeon's Dirge,1006,Warcries Knock Back and Interrupt Enemies in a smaller Area,1,1,,,,
205,Debeon's Dirge,1007,#% increased Movement Speed if you've Warcried Recently,15,15,,,,
205,Debeon's Dirge,1008,#% increased Elemental Damage if you've Warcried Recently,150,150,,,,
205,Debeon's Dirge,1009,Adds # to # Cold Damage (Local),385,425,0.2,1,0.7,-15.600000000000001
206,Deerstalker,1010,#% increased Trap Throwing Speed,14,18,0.2,0.2,0.2,-2.0
206,Deerstalker,1011,Socketed Gems are Supported by Level # Trap,15,15,,,,
206,Deerstalker,1012,#% increased Evasion Rating (Local),160,200,0.2,0.2,0.2,-16.400000000000002
206,Deerstalker,1013,#% increased Movement Speed for # seconds on Throwing a Trap,15,15,,,,
206,Deerstalker,1014,#% increased Movement Speed,15,15,,,,
207,Defiance of Destiny,1015,+# to maximum Life,60,80,592.8,592.8,592.8,-24897.6
207,Defiance of Destiny,1016,+#% to Fire Resistance,10,40,592.8,889.1999999999999,592.8,-36457.2
207,Defiance of Destiny,1017,+#% to Cold Resistance,10,40,592.8,592.8,592.8,-36753.59999999999
207,Defiance of Destiny,1018,+#% to Lightning Resistance,10,40,592.8,592.8,592.8,-36753.59999999999
207,Defiance of Destiny,1019,Gain #% of Missing Unreserved Life before being Hit by an Enemy,10,20,592.8,2371.2,592.8,-11263.2
208,Deidbell,1020,+# to Armour (Local),200,300,1,1,1,-202
208,Deidbell,1021,+# to Strength,20,30,1,1,1,-22
208,Deidbell,1022,+# to Dexterity,20,30,1,1,1,-22
208,Deidbell,1023,Cannot Leech when on Low Life,1,1,,,,
208,Deidbell,1024,Skills which Exert an Attack have #% chance to not count that Attack,20,40,1,1,1,-42
209,Demon Stitcher,1025,#% increased Cast Speed,15,20,0.36,1,1,-3.6799999999999997
209,Demon Stitcher,1026,+# to maximum Energy Shield (Local),100,120,0.36,1,1,-14.479999999999999
209,Demon Stitcher,1027,+# to maximum Life,100,120,0.36,1,1,-14.479999999999999
209,Demon Stitcher,1028,Sacrifice #% of Life to gain that much Energy Shield when you Cast a Spell,5,25,0.36,1,1,-14.479999999999999
210,Dendrobate,1029,+# to maximum Energy Shield (Local),40,40,,,,
210,Dendrobate,1030,#% increased Evasion and Energy Shield (Local),130,150,0.2,1,0.32,-7.6
210,Dendrobate,1031,Socketed Gems are Supported by Level # Chance to Poison,10,10,,,,
210,Dendrobate,1032,+#% to all Elemental Resistances,15,25,0.2,1,0.32,-3.6000000000000005
210,Dendrobate,1033,#% increased Poison Duration if you have at least 150 Intelligence,15,25,0.2,0.64,0.2,-3.9600000000000004
210,Dendrobate,1034,#% increased Damage with Poison if you have at least 300 Dexterity,75,100,0.2,0.9,1,-9.700000000000001
211,Devoto's Devotion,1035,#% increased Armour and Evasion (Local),150,200,1,1,1,-102
211,Devoto's Devotion,1036,#% increased Movement Speed,20,20,,,,
211,Devoto's Devotion,1037,#% increased Attack Speed,16,16,,,,
211,Devoto's Devotion,1038,#% increased Global Physical Damage,-10,-10,,,,
211,Devoto's Devotion,1039,+# to Dexterity,50,65,1,1,1,-32
211,Devoto's Devotion,1040,Mercury Footprints,1,1,,,,
211,Devoto's Devotion,1041,+#% to Chaos Resistance,15,25,1,1,1,-22
212,Dialla's Malefaction,1042,Gems can be Socketed in this Item ignoring Socket Colour,1,1,,,,
212,Dialla's Malefaction,1043,Has no Attribute Requirements,1,1,,,,
212,Dialla's Malefaction,1044,Gems Socketed in Red Sockets have +# to Level,2,2,,,,
212,Dialla's Malefaction,1045,Gems Socketed in Green Sockets have +#% to Quality,30,30,,,,
212,Dialla's Malefaction,1046,Gems Socketed in Blue Sockets gain #% increased Experience,100,100,,,,
213,Disintegrator,1047,#% chance to gain a Siphoning Charge when you use a Skill,25,25,,,,
213,Disintegrator,1048,+# to Maximum Siphoning Charges per Elder or Shaper Item Equipped,1,1,,,,
213,Disintegrator,1049,Adds # to # Physical Damage to Attacks and Spells per Siphoning Charge,13.5,15,15,15,20,-75.0
213,Disintegrator,1050,#% of Damage Leeched as Life per Siphoning Charge,0.2,0.2,,,,
213,Disintegrator,1051,Gain #% of Non-Chaos Damage as extra Chaos Damage per Siphoning Charge,4,4,,,,
213,Disintegrator,1052,#% additional Physical Damage Reduction from Hits per Siphoning Charge,1,1,,,,
213,Disintegrator,1053,Take # Physical Damage per Second per Siphoning Charge if you've used a Skill Recently,150,150,,,,
213,Disintegrator,1054,Adds # to # Physical Damage (Local),245,270,15,90,50,-705
213,Disintegrator,1055,Battlemage,1,1,,,,
214,Dissolution of the Flesh,1056,Removes all Energy Shield,1,1,,,,
214,Dissolution of the Flesh,1057,"Life that would be lost by taking Damage is instead Reserved
until you take no Damage to Life for # second",2,2,,,,
214,Dissolution of the Flesh,1058,#% more Maximum Life,20,30,40,120,40,-800
215,Divinarius,1059,#% increased Spell Damage,150,200,273.2,296.4,296.4,-27843.199999999997
215,Divinarius,1060,#% increased Area of Effect,30,30,,,,
215,Divinarius,1061,Gain # Life per Enemy Killed,100,200,273.2,296.4,296.4,-55163.2
215,Divinarius,1062,Gain # Mana per Enemy Killed,50,100,273.2,296.4,296.4,-27843.199999999997
215,Divinarius,1063,#% increased Critical Strike Chance for Spells if you've Killed Recently,200,250,273.2,296.4,296.4,-27843.199999999997
215,Divinarius,1064,+#% to Critical Strike Multiplier for Spells if you haven't Killed Recently,60,100,273.2,296.4,296.4,-22379.199999999997
216,Divination Distillate,1065,#% increased Rarity of Items found during Effect,30,50,1,1,1,-42
216,Divination Distillate,1066,#% increased Light Radius during Effect,25,25,,,,
216,Divination Distillate,1067,+#% to Elemental Resistances during Effect,10,10,,,,
217,Doedre's Damning,1068,+# to Intelligence,5,20,1,1,1,-32
217,Doedre's Damning,1069,+#% to all Elemental Resistances,5,20,1,1.5,1,-31.5
217,Doedre's Damning,1070,Gain # Mana per Enemy Killed,5,20,1,1,1,-32
217,Doedre's Damning,1071,You can apply # additional Curses,1,1,,,,
218,Doedre's Elixir,1072,#% increased Charges per use,250,300,4,8.5,9.5,-403.5
218,Doedre's Elixir,1073,Removes #% of your maximum Energy Shield on use,80,80,,,,
218,Doedre's Elixir,1074,You take #% of your maximum Life as Chaos Damage on use,50,50,,,,
218,Doedre's Elixir,1075,Gain # Frenzy Charge on use,1,3,4,9.5,4,-18.5
218,Doedre's Elixir,1076,Gain # Power Charge on use,1,3,4,6.5,4.5,-21.5
218,Doedre's Elixir,1077,Gain # Endurance Charge on use,1,3,4,9,4,-19
219,Doedre's Scorn,1078,+# to Intelligence,20,30,0.95,1,1,-20.849999999999998
219,Doedre's Scorn,1079,+# to Level of Socketed Curse Gems,2,2,,,,
219,Doedre's Scorn,1080,Curse Skills have #% increased Skill Effect Duration,30,50,0.95,1,1,-39.85
219,Doedre's Scorn,1081,+# to maximum Energy Shield (Local),100,120,0.95,1,1,-39.85
219,Doedre's Scorn,1082,Adds # to # Chaos Damage for each Curse on the Enemy,54,54,,,,
220,Doedre's Skin,1083,Socketed Gems are Supported by Level # Blasphemy,20,20,,,,
220,Doedre's Skin,1084,"Grants Level # Summon Doedre's Effigy Skill
Socketed Hex Curse Skills are Triggered by Doedre's Effigy when Summoned
Hexes from Socketed Skills can apply 5 additional Curses",20,20,,,,
220,Doedre's Skin,1085,#% increased Energy Shield (Local),130,150,5,6,7,-209
220,Doedre's Skin,1086,+# to Intelligence,30,40,5,7,6.5,-108
220,Doedre's Skin,1087,#% more Effect of your Curses,-20,-20,,,,
221,Doedre's Tenure,1088,#% increased Spell Damage,100,100,,,,
221,Doedre's Tenure,1089,+# to Intelligence,20,50,2.5,4,3,-153.5
221,Doedre's Tenure,1090,#% increased Cast Speed,-25,-15,2.5,3,3,-54.5
222,Doedre's Tongue,1091,+#% to all Elemental Resistances,20,25,1,1,1,-12
222,Doedre's Tongue,1092,"#% chance to Freeze, Shock and Ignite",20,25,1,1,1,-12
222,Doedre's Tongue,1093,Cursed Enemies cannot inflict Elemental Ailments on You,1,1,,,,
223,Doomfletch,1094,Gain #% of Weapon Physical Damage as Extra Damage of a random Element,50,50,,,,
223,Doomfletch,1095,#% increased Attack Speed (Local),10,14,1,4,2,-7
223,Doomfletch,1096,#% increased Mana Regeneration Rate,60,60,,,,
223,Doomfletch,1097,Adds # to # Physical Damage (Local),16,20,1,2.5,2,-8.5
224,Doomsower,1098,Adds # to # Physical Damage (Local),82.5,92.5,1,2,2,-21.0
224,Doomsower,1099,#% increased Physical Damage,30,50,1,2,1,-41
224,Doomsower,1100,#% increased Attack Speed (Local),6,12,1,1,2,-14
224,Doomsower,1101,Socketed Melee Gems have #% increased Area of Effect,15,15,,,,
224,Doomsower,1102,Attack Skills gain #% of Physical Damage as Extra Fire Damage per Socketed Red Gem,5,5,,,,
224,Doomsower,1103,You have Vaal Pact while all Socketed Gems are Red,1,1,,,,
225,Doon Cuebiyari,1104,1% increased Damage per # Strength when in Main Hand,8,8,,,,
225,Doon Cuebiyari,1105,1% increased Armour per # Strength when in Off Hand,16,16,,,,
225,Doon Cuebiyari,1106,+# to Strength,50,70,2,3,2,-83
225,Doon Cuebiyari,1107,Socketed Gems are Supported by Level # Iron Will,30,30,,,,
225,Doon Cuebiyari,1108,#% increased Cast Speed,15,18,2,2,2,-16
225,Doon Cuebiyari,1109,+# to maximum Mana,20,30,2,2,2,-44
226,Doppelgänger Guise,1110,1% increased Damage per # Strength when in Main Hand,8,8,,,,
226,Doppelgänger Guise,1111,1% increased Armour per # Strength when in Off Hand,16,16,,,,
226,Doppelgänger Guise,1112,+# to Strength,50,70,,,,
226,Doppelgänger Guise,1113,Socketed Gems are Supported by Level # Iron Will,30,30,,,,
226,Doppelgänger Guise,1114,#% increased Cast Speed,15,18,,,,
226,Doppelgänger Guise,1115,+# to maximum Mana,20,30,,,,
227,Doryani's Catalyst,1116,#% increased Elemental Damage,80,100,5,13,20,-202
227,Doryani's Catalyst,1117,Socketed Gems are Supported by Level # Elemental Proliferation,20,20,,,,
227,Doryani's Catalyst,1118,#% increased Global Critical Strike Chance,30,40,5,17.5,10,-97.5
227,Doryani's Catalyst,1119,#% of Elemental Damage Leeched as Life,0.2,0.2,,,,
227,Doryani's Catalyst,1120,#% increased Cast Speed,6,10,5,20,62.5,-35
227,Doryani's Catalyst,1121,#% increased Attack Speed (Local),11,15,5,14,11.5,-41
227,Doryani's Catalyst,1122,Adds # to # Physical Damage (Local),82.5,122.5,5,52.5,14,-362.5
228,Doryani's Fist,1123,Adds # to # Lightning Damage to Unarmed Melee Hits,337.5,412.5,7,8,8,-1063.0
228,Doryani's Fist,1124,Adds # to # Lightning Damage to Spells while Unarmed,202.5,247.5,7,8,8,-643.0
228,Doryani's Fist,1125,+# Energy Shield gained on Killing a Shocked Enemy,200,250,7,8,8,-713
228,Doryani's Fist,1126,+# to maximum Energy Shield (Local),80,100,7,8,8,-293
228,Doryani's Fist,1127,#% chance to Shock,30,30,,,,
228,Doryani's Fist,1128,Grants Level # Doryani's Touch Skill,20,20,,,,
228,Doryani's Fist,1129,#% increased Effect of Lightning Ailments,30,30,,,,
229,Doryani's Prototype,1130,#% increased Armour and Energy Shield (Local),150,200,8,10,8,-814
229,Doryani's Prototype,1131,+# to maximum Life,60,90,8,8.5,8,-495.5
229,Doryani's Prototype,1132,Deal no Non-Lightning Damage,1,1,,,,
229,Doryani's Prototype,1133,Armour also applies to Lightning Damage taken from Hits,1,1,,,,
229,Doryani's Prototype,1134,Lightning Resistance does not affect Lightning Damage taken,1,1,,,,
229,Doryani's Prototype,1135,Nearby Enemies have Lightning Resistance equal to yours,1,1,,,,
230,Dreadarc,1136,Adds # to # Physical Damage (Local),12.5,20,1,1,1,-17.0
230,Dreadarc,1137,#% increased Attack Speed (Local),7,10,1,1,1,-8
230,Dreadarc,1138,Adds # to # Fire Damage (Local),12.5,20,1,1,1,-17.0
230,Dreadarc,1139,#% increased Movement Speed,5,5,,,,
230,Dreadarc,1140,+#% to Fire Resistance,15,25,1,1,1,-22
230,Dreadarc,1141,Curse Enemies with Flammability on Hit,10,10,,,,
231,Dream Fragments,1142,#% increased maximum Mana,20,20,,,,
231,Dream Fragments,1143,#% increased Mana Regeneration Rate,50,50,,,,
231,Dream Fragments,1144,Cannot be Chilled,1,1,,,,
231,Dream Fragments,1145,+#% to Cold Resistance,30,40,1,1,1,-22
232,Dreamfeather,1146,#% increased Attack Speed (Local),20,25,1,1.5,1,-11.5
232,Dreamfeather,1147,+# to Accuracy Rating (Local),280,300,1,1,1,-42
232,Dreamfeather,1148,+# to Evasion Rating,180,200,1,1,1,-42
232,Dreamfeather,1149,#% increased Attack Damage per 450 Evasion Rating,1,1,,,,
232,Dreamfeather,1150,#% increased Movement Speed,3,3,,,,
232,Dreamfeather,1151,Adds # to # Physical Damage (Local),47.5,65,1,2,2,-36.0
233,Drillneck,1152,Arrows deal #% increased Damage with Hits and Ailments to Targets they Pierce,50,50,,,,
233,Drillneck,1153,#% increased Attack Speed,8,12,0.5,1,0.9,-4.5
233,Drillneck,1154,# to # Added Physical Damage with Bow Attacks,14.5,19,0.5,1,1,-5.0
233,Drillneck,1155,+# to Evasion Rating,350,350,,,,
233,Drillneck,1156,+# to maximum Life,40,50,0.5,1,1,-10.5
234,Duskdawn,1157,#% increased Spell Damage if you've dealt a Critical Strike Recently,120,150,56,100,98,-3428
234,Duskdawn,1158,+#% to Critical Strike Multiplier if you've dealt a Non-Critical Strike Recently,60,60,,,,
234,Duskdawn,1159,Gain #% of Elemental Damage as Extra Chaos Damage,10,20,56,85,188.2,-1203
234,Duskdawn,1160,#% increased Spell Critical Strike Chance,60,80,56,95,64.5,-2313
234,Duskdawn,1161,+#% Chance to Block Attack Damage while wielding a Staff (Staves),10,10,,,,
234,Duskdawn,1162,+#% to Critical Strike Multiplier per 1% Chance to Block Attack Damage,1,1,,,,
235,Dusktoe,1163,#% increased Armour and Evasion (Local),60,100,1,1,1,-82
235,Dusktoe,1164,#% increased Movement Speed,20,20,,,,
235,Dusktoe,1165,#% increased Light Radius,-20,-20,,,,
235,Dusktoe,1166,+#% to Chaos Resistance during any Flask Effect,50,50,,,,
235,Dusktoe,1167,Adds # to # Chaos Damage to Spells and Attacks during any Flask Effect,40,50,1,1,1,-22
236,Dyadian Dawn,1168,Deal no Physical Damage,1,1,,,,
236,Dyadian Dawn,1169,#% of Attack Damage Leeched as Life against Chilled Enemies,1,1,,,,
236,Dyadian Dawn,1170,Ignites you inflict with Attacks deal Damage #% faster,35,35,,,,
236,Dyadian Dawn,1171,+#% to Cold Resistance,20,40,1,1,1,-42
236,Dyadian Dawn,1172,+#% to Fire Resistance,20,40,1,2,1,-41
236,Dyadian Dawn,1173,+# to maximum Life,70,85,1,1,1,-32
237,Dyadus,1174,Adds # to # Fire Damage in Main Hand,277.5,307.5,0.8999999999999999,1,1,-55.699999999999996
237,Dyadus,1175,#% increased Attack Speed (Local),10,15,0.8999999999999999,1,1,-10.7
237,Dyadus,1176,#% chance to Ignite when in Main Hand,25,25,,,,
237,Dyadus,1177,#% increased Damage with Ignite inflicted on Chilled Enemies,100,100,,,,
237,Dyadus,1178,Adds # to # Cold Damage in Off Hand,277.5,307.5,0.8999999999999999,1,1,-55.699999999999996
237,Dyadus,1179,Chill Enemies for # second on Hit with this Weapon when in Off Hand,1,1,,,,
238,Dying Breath,1180,#% increased Area of Effect of Hex Skills,18,18,,,,
238,Dying Breath,1181,#% increased Area of Effect of Aura Skills,18,18,,,,
238,Dying Breath,1182,#% increased effect of Non-Curse Auras from your Skills,18,18,,,,
238,Dying Breath,1183,#% increased maximum Mana,18,18,,,,
238,Dying Breath,1184,#% increased Cast Speed,18,18,,,,
238,Dying Breath,1185,Nearby Enemies have #% increased Effect of Curses on them,18,18,,,,
238,Dying Breath,1186,Nearby allies gain #% increased Damage,18,18,,,,
239,Dying Sun,1187,Skills fire an additional Projectile during Effect,2,2,,,,
239,Dying Sun,1188,#% increased Area of Effect during Effect,10,20,4446,4742.4,4742.4,-97515.6
239,Dying Sun,1189,#% increased Charges per use,125,150,4446,4742.4,4742.4,-230895.6
239,Dying Sun,1190,#% more Duration,-60,-40,4446,5038.799999999999,4742.4,-186139.2
240,Earendel's Embrace,1191,+# to all Attributes,20,30,0.2,0.36,0.2,-4.24
240,Earendel's Embrace,1192,Minions deal #% increased Damage,30,40,0.2,0.6799999999999999,0.2,-3.920000000000001
240,Earendel's Embrace,1193,Summoned Skeletons take #% of their Maximum Life per second as Fire Damage,15,30,0.2,0.65,0.28,-5.95
240,Earendel's Embrace,1194,Summoned Skeletons have a #% chance to Cover Enemies in Ash on Hit,100,100,,,,
240,Earendel's Embrace,1195,Summoned Skeletons have Avatar of Fire,1,1,,,,
241,Eber's Unification,1196,#% increased Energy Shield (Local),150,180,1,1,1,-62
241,Eber's Unification,1197,+# to maximum Mana,50,80,1,1,1,-62
241,Eber's Unification,1198,Gain #% of Elemental Damage as Extra Chaos Damage,5,8,1,1,1,-8
241,Eber's Unification,1199,#% increased Stun and Block Recovery,50,50,,,,
241,Eber's Unification,1200,Trigger Level # Void Gaze when you use a Skill,10,10,,,,
242,Echoes of Creation,1201,Socketed Warcry Skills have +# Cooldown Use,1,1,,,,
242,Echoes of Creation,1202,#% increased Armour (Local),80,120,7,10,8,-571
242,Echoes of Creation,1203,+# to maximum Life,50,70,7,9.5,9,-291.5
242,Echoes of Creation,1204,"When you Attack, take #% of Life as Physical Damage for
each Warcry Exerting the Attack",15,20,7,9,9,-82
242,Echoes of Creation,1205,Skills deal #% more Damage for each Warcry Exerting them,10,15,7,9.5,8.5,-81.5
243,Echoforge,1206,Adds # to # Chaos Damage (Local),675,725,296.4,296.4,296.4,-30232.799999999996
243,Echoforge,1207,#% increased Attack Speed (Local),-16,16,296.4,296.4,296.4,-19562.399999999998
243,Echoforge,1208,+# to maximum Life,-200,200,296.4,296.4,296.4,-237712.8
243,Echoforge,1209,Your Chaos Damage can Shock,1,1,,,,
243,Echoforge,1210,#% increased Area of Effect for Attacks,-40,40,296.4,296.4,296.4,-48016.799999999996
243,Echoforge,1211,Deal no Physical or Elemental Damage,1,1,,,,
244,Eclipse Solaris,1212,Nearby Enemies are Blinded,1,1,,,,
